[00:00:24] [Server thread/INFO]: eto0104 issued server command: /effect clear LittleKoppepan
[00:00:24] [Server thread/INFO]: [eto0104: Removed every effect from LittleKoppepan]
[00:02:33] [Server thread/INFO]: eto0104 issued server command: /tp kanisan007
[00:02:33] [Server thread/INFO]: [eto0104: Teleported eto0104 to kanisan007]
[00:02:41] [Server thread/INFO]: eto0104 issued server command: /kill @e[type=minecraft:salmon]
[00:02:41] [Server thread/INFO]: [eto0104: Killed 64 entities]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:43] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:44] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:45] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:46] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:47] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:48] [Server thread/INFO]: [@: Summoned new Pufferfish]
[00:05:54] [Server thread/INFO]: eto0104 issued server command: /kill @e[type=minecraft:pufferfish]
[00:05:54] [Server thread/INFO]: [eto0104: Killed 441 entities]
[00:06:34] [Server thread/INFO]: ram1211 issued server command: //replace air minecraft:water
[00:07:25] [Async Chat Thread - #5/INFO]: [[0;37;1msaltmouse[0;37;1m]<eto0104> to me ro ![m
[00:07:51] [Server thread/INFO]: eto0104 issued server command: /playsound minecraft:block.barrel.open ambient @a ~ ~ ~ 1 1 1
[00:07:51] [Server thread/INFO]: [eto0104: Played sound minecraft:block.barrel.open to takashi2397011]
[00:07:54] [Server thread/INFO]: eto0104 issued server command: /playsound minecraft:block.barrel.open ambient @a ~ ~ ~ 1 1 1
[00:07:54] [Server thread/INFO]: [eto0104: Played sound minecraft:block.barrel.open to takashi2397011]
[00:07:55] [Server thread/INFO]: eto0104 issued server command: /playsound minecraft:block.barrel.open ambient @a ~ ~ ~ 1 1 1
[00:07:55] [Server thread/INFO]: [eto0104: Played sound minecraft:block.barrel.open to takashi2397011]
[00:07:55] [Server thread/INFO]: eto0104 issued server command: /playsound minecraft:block.barrel.open ambient @a ~ ~ ~ 1 1 1
[00:07:55] [Server thread/INFO]: [eto0104: Played sound minecraft:block.barrel.open to takashi2397011]
[00:07:58] [Server thread/INFO]: eto0104 issued server command: /playsound minecraft:block.barrel.open ambient @a ~ ~ ~ 1 1 1
[00:07:58] [Server thread/INFO]: [eto0104: Played sound minecraft:block.barrel.open to takashi2397011]
[00:07:59] [Server thread/INFO]: eto0104 issued server command: /playsound minecraft:block.barrel.open ambient @a ~ ~ ~ 1 1 1
[00:07:59] [Server thread/INFO]: [eto0104: Played sound minecraft:block.barrel.open to takashi2397011]
[00:08:11] [Server thread/INFO]: eto0104 issued server command: /playsound minecraft:block.crop.break ambient @a ~ ~ ~ 1 1 1
[00:08:11] [Server thread/INFO]: [eto0104: Played sound minecraft:block.crop.break to takashi2397011]
[00:08:13] [Server thread/INFO]: eto0104 issued server command: /playsound minecraft:block.crop.break ambient @a ~ ~ ~ 1 1 1
[00:08:13] [Server thread/INFO]: [eto0104: Played sound minecraft:block.crop.break to takashi2397011]
[00:08:13] [Server thread/INFO]: takashi2397011 issued server command: //replace minecraft:dark_oak_planks
[00:08:13] [Server thread/INFO]: eto0104 issued server command: /playsound minecraft:block.crop.break ambient @a ~ ~ ~ 1 1 1
[00:08:13] [Server thread/INFO]: [eto0104: Played sound minecraft:block.crop.break to takashi2397011]
[00:08:14] [Server thread/INFO]: eto0104 issued server command: /playsound minecraft:block.crop.break ambient @a ~ ~ ~ 1 1 1
[00:08:14] [Server thread/INFO]: [eto0104: Played sound minecraft:block.crop.break to takashi2397011]
[00:08:15] [Server thread/INFO]: eto0104 issued server command: /playsound minecraft:block.crop.break ambient @a ~ ~ ~ 1 1 1
[00:08:15] [Server thread/INFO]: [eto0104: Played sound minecraft:block.crop.break to takashi2397011]
[00:08:34] [Server thread/INFO]: eto0104 issued server command: /effect give MAKI929 minecraft:instant_health 1000 255 true
[00:08:34] [Server thread/INFO]: [eto0104: Applied effect Instant Health to MAKI929]
[00:08:35] [Server thread/INFO]: eto0104 issued server command: /effect give MAKI929 minecraft:instant_health 1000 255 true
[00:08:35] [Server thread/INFO]: [eto0104: Applied effect Instant Health to MAKI929]
[00:08:35] [Server thread/INFO]: eto0104 issued server command: /effect give MAKI929 minecraft:instant_health 1000 255 true
[00:08:35] [Server thread/INFO]: [eto0104: Applied effect Instant Health to MAKI929]
[00:08:36] [Server thread/INFO]: eto0104 issued server command: /effect give MAKI929 minecraft:instant_health 1000 255 true
[00:08:36] [Server thread/INFO]: [eto0104: Applied effect Instant Health to MAKI929]
[00:08:36] [Server thread/INFO]: eto0104 issued server command: /effect give MAKI929 minecraft:instant_health 1000 255 true
[00:08:36] [Server thread/INFO]: [eto0104: Applied effect Instant Health to MAKI929]
[00:08:39] [Server thread/INFO]: eto0104 issued server command: /effect give MAKI929 minecraft:instant_health 1000 255 true
[00:08:39] [Server thread/INFO]: [eto0104: Applied effect Instant Health to MAKI929]
[00:08:52] [Server thread/INFO]: eto0104 issued server command: /kill @e[type=minecraft:sheep]
[00:08:52] [Server thread/INFO]: [eto0104: Killed 20 entities]
[00:08:54] [Server thread/INFO]: eto0104 issued server command: /tp ram1211
[00:08:55] [Server thread/INFO]: [eto0104: Teleported eto0104 to ram1211]
[00:08:57] [Server thread/INFO]: eto0104 issued server command: /gamemode creative
[00:08:57] [Server thread/INFO]: [eto0104: Set own game mode to Creative Mode]
[00:09:03] [Async Chat Thread - #6/INFO]: [[0;37;1msaltmouse[0;37;1m]<LittleKoppepan> ÇœÇËÇ“ÇÃÇ–Ç¬Ç∂Ç≥ÇÒÇ±ÇÎÇ≥ÇÍÇΩ[m
[00:09:16] [Server thread/INFO]: ram1211 issued server command: /gamemode spectator
[00:09:16] [Server thread/INFO]: [ram1211: Set own game mode to Spectator Mode]
[00:09:58] [Server thread/INFO]: ram1211 issued server command: /gamemode creative
[00:09:58] [Server thread/INFO]: [ram1211: Set own game mode to Creative Mode]
[00:10:01] [Server thread/INFO]: ram1211 issued server command: /tp ram1211 takashi2397011
[00:10:01] [Server thread/INFO]: [ram1211: Teleported ram1211 to takashi2397011]
[00:10:05] [Server thread/INFO]: eto0104 issued server command: /tp takashi2397011
[00:10:05] [Server thread/INFO]: [eto0104: Teleported eto0104 to takashi2397011]
[00:10:10] [Server thread/INFO]: ram1211 issued server command: /tp garugiade ram1211
[00:10:10] [Server thread/INFO]: [ram1211: Teleported garugiade to ram1211]
[00:10:10] [Server thread/INFO]: eto0104 issued server command: /tp @a takashi2397011
[00:10:10] [Server thread/INFO]: [eto0104: Teleported 7 entities to takashi2397011]
[00:10:10] [Server thread/INFO]: LittleKoppepan issued server command: /summon minecraft:giant
[00:10:10] [Server thread/INFO]: [LittleKoppepan: Summoned new Giant]
[00:10:10] [Server thread/WARN]: eto0104 moved too quickly! -9.115770992295634,-0.06622079379773993,9.366044042930525
[00:10:10] [Server thread/WARN]: MAKI929 moved too quickly! -97.73731096875612,8.382255694711574,43.66458796243839
[00:10:10] [Server thread/WARN]: garugiade moved too quickly! -7.119759005854387,2.826174270677967,9.4705571553867
[00:10:13] [Server thread/INFO]: LittleKoppepan issued server command: /summon minecraft:giant
[00:10:13] [Server thread/INFO]: [LittleKoppepan: Summoned new Giant]
[00:10:20] [Server thread/INFO]: eto0104 issued server command: /kill @e[type=minecraft:giant]
[00:10:20] [Server thread/INFO]: [eto0104: Killed 2 entities]
[00:10:22] [Async Chat Thread - #7/INFO]: [[0;37;1msaltmouse[0;37;1m]<LittleKoppepan> aaaaa[m
[00:10:35] [Server thread/INFO]: LittleKoppepan issued server command: /summon minecraft:giant
[00:10:35] [Server thread/INFO]: [LittleKoppepan: Summoned new Giant]
[00:10:36] [Async Chat Thread - #7/INFO]: [[0;37;1msaltmouse[0;37;1m]<eto0104> koppepan review yoro[m
[00:10:40] [Server thread/INFO]: eto0104 issued server command: /kill @e[type=minecraft:giant]
[00:10:40] [Server thread/INFO]: [eto0104: Killed Giant]
[00:11:09] [Server thread/INFO]: eto0104 issued server command: /tp garugiade eto0104
[00:11:09] [Server thread/INFO]: [eto0104: Teleported garugiade to eto0104]
[00:11:09] [Server thread/WARN]: garugiade moved too quickly! -11.169998852196937,-20.673922683531956,-17.413528948652612
[00:11:58] [Server thread/INFO]: ram1211 issued server command: /tp ram1211 kanisan007
[00:11:58] [Server thread/INFO]: [ram1211: Teleported ram1211 to kanisan007]
[00:11:58] [Server thread/WARN]: ram1211 moved too quickly! 26.4100012931751,4.257138157958991,-5.819640450462259
[00:12:12] [Server thread/INFO]: LittleKoppepan issued server command: /summon minecraft:lightning_bolt ~ ~1 ~
[00:12:12] [Server thread/INFO]: [LittleKoppepan: Summoned new Lightning Bolt]
[00:12:22] [Server thread/INFO]: LittleKoppepan issued server command: /summon minecraft:lightning_bolt ~ ~1 ~
[00:12:22] [Server thread/INFO]: [LittleKoppepan: Summoned new Lightning Bolt]
[00:12:30] [Server thread/INFO]: LittleKoppepan issued server command: /summon minecraft:lightning_bolt ~ ~1 ~
[00:12:30] [Server thread/INFO]: [LittleKoppepan: Summoned new Lightning Bolt]
[00:12:35] [Server thread/INFO]: LittleKoppepan issued server command: /summon minecraft:lightning_bolt ~ ~1 ~
[00:12:35] [Server thread/INFO]: [LittleKoppepan: Summoned new Lightning Bolt]
[00:12:55] [Server thread/INFO]: eto0104 issued server command: /mvtp world
[00:13:05] [Server thread/INFO]: eto0104 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:13:10] [Server thread/INFO]: eto0104 issued server command: /tp ram1211
[00:13:11] [Server thread/INFO]: [eto0104: Teleported eto0104 to ram1211]
[00:13:19] [Server thread/INFO]: eto0104 issued server command: /summon minecraft:lightning_bolt ~ ~ ~
[00:13:19] [Server thread/INFO]: [eto0104: Summoned new Lightning Bolt]
[00:13:23] [Server thread/INFO]: LittleKoppepan issued server command: /summon minecraft:lightning_bolt ~ ~1 ~
[00:13:23] [Server thread/INFO]: [LittleKoppepan: Summoned new Lightning Bolt]
[00:13:25] [Server thread/INFO]: LittleKoppepan issued server command: /summon minecraft:lightning_bolt ~ ~1 ~
[00:13:25] [Server thread/INFO]: [LittleKoppepan: Summoned new Lightning Bolt]
[00:13:39] [Async Chat Thread - #8/INFO]: [[0;37;1msaltmouse[0;37;1m]<kanisan007> makichan[m
[00:13:44] [Async Chat Thread - #8/INFO]: [[0;37;1msaltmouse[0;37;1m]<kanisan007> thima[m
[00:13:46] [Async Chat Thread - #8/INFO]: [[0;37;1msaltmouse[0;37;1m]<kanisan007> hima[m
[00:13:50] [Server thread/INFO]: ram1211 issued server command: /summon minecraft:lightning_bolt ~ ~ ~
[00:13:50] [Server thread/INFO]: [ram1211: Summoned new Lightning Bolt]
[00:13:57] [Async Chat Thread - #8/INFO]: [[0;37;1msaltmouse[0;37;1m]<kanisan007> yami ni otiyou[m
[00:14:30] [Server thread/INFO]: kanisan007 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:14:30] [Server thread/INFO]: [Zombie: Summoned new Lightning Bolt]
[00:14:32] [Server thread/INFO]: kanisan007 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:14:35] [Server thread/INFO]: kanisan007 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:14:37] [Server thread/INFO]: kanisan007 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:14:37] [Server thread/INFO]: [Zombie: Summoned new Lightning Bolt]
[00:14:38] [Server thread/INFO]: LittleKoppepan issued server command: /summon minecraft:zombie ~0 ~0 ~0 {Riding:{id:Skeleton,Riding:{id:Creeper}}}
[00:14:38] [Server thread/INFO]: [LittleKoppepan: Summoned new Zombie]
[00:14:39] [Server thread/INFO]: ram1211 issued server command: /summon minecraft:lightning_bolt ~ ~ ~
[00:14:39] [Server thread/INFO]: [ram1211: Summoned new Lightning Bolt]
[00:14:41] [Server thread/INFO]: kanisan007 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:14:41] [Server thread/INFO]: [Zombie: Summoned new Lightning Bolt]
[00:14:43] [Server thread/INFO]: kanisan007 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:14:44] [Server thread/INFO]: kanisan007 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:14:46] [Server thread/INFO]: kanisan007 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:14:49] [Server thread/INFO]: kanisan007 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:15:00] [Server thread/INFO]: eto0104 issued server command: /kill @e[name=ClickMan]
[00:15:00] [Server thread/INFO]: [eto0104: Killed 4 entities]
[00:15:01] [Server thread/INFO]: ram1211 issued server command: /summon minecraft:lightning_bolt ~ ~ ~
[00:15:01] [Server thread/INFO]: [ram1211: Summoned new Lightning Bolt]
[00:15:03] [Server thread/INFO]: ram1211 issued server command: /summon minecraft:lightning_bolt ~ ~ ~
[00:15:03] [Server thread/INFO]: [ram1211: Summoned new Lightning Bolt]
[00:15:06] [Server thread/INFO]: kanisan007 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:15:08] [Server thread/INFO]: eto0104 issued server command: /summon minecraft:lightning_bolt ~ ~ ~
[00:15:08] [Server thread/INFO]: [eto0104: Summoned new Lightning Bolt]
[00:15:08] [Server thread/INFO]: kanisan007 issued server command: /execute as @e[tag=enemy,limit=1,sort=nearest] at @s run summon lightning_bolt ~ ~ ~
[00:15:10] [Server thread/INFO]: ram1211 issued server command: /kill MAKI929
[00:15:10] [Server thread/INFO]: MAKI929 fell out of the world
[00:15:10] [Server thread/INFO]: [ram1211: Killed MAKI929]
